grid,망포1동 행정복지센터,매탄3동 행정복지센터,매탄2동 행정복지센터,광교1동 행정복지센터,영통종합사회복지관,영통2동 행정복지센터,영통1동 행정복지센터,영통3동행정복지센터,광교2동 행정복지센터,광교종합사회복지관,망포2동 주민센터(행정복지센터),영통청소년문화의집(영통청소년청년센터),영통한국문화센터,영통2동문화센터,광교홍재도서관,수원시립영통도서관,수원체육문화센터,광교복합체육센터,영통체육문화센터,영통지구대,수원남부경찰서,영통2치안센터,영통공영주차장,영통우체국앞 노상공영주차장,영통동 동수원세무서앞 노상공영주차장,망포역 공영주차장,영통구보건소,경기남부근로자건강센터,수원여성인력개발센터(영통여성새로일하기센터),수원영통동우체국,수원황곡우체국,geometry
다사612203,4828.095373,3278.897471,1850.335059,1692.023768,3637.569292,3849.104418,2288.191803,3652.765907,1367.751215,2478.50094,4825.829743,3223.28867,3479.906569,3862.308681,2779.924296,2790.365796,2671.489688,656.3546286,2726.705354,3221.969385,1278.683263,3199.311909,3251.55751,3266.664142,3473.196298,4017.246251,2767.909228,4021.973299,3266.285714,3880.692241,2238.686767,"POLYGON ((127.06231395443642 37.28081879948755, 127.06230873467024 37.28172017321274, 127.06343677500368 37.281724338845876, 127.06344198131825 37.28082296498557, 127.06231395443642 37.28081879948755))"
다사598149,1326.796465,2665.395825,4167.619431,6398.375503,3326.322979,1788.805868,4766.668964,3018.020023,6917.271504,7417.605994,780.6062776,2985.110449,3331.989668,1766.353915,7821.182612,3503.064403,3395.059393,5863.476628,4873.488214,3669.06131,4434.352133,2989.339849,3296.070753,3526.838342,3155.069023,1676.330836,3341.280562,1783.844357,3386.618232,1791.038423,4820.923091,"POLYGON ((127.0468132822798 37.23208507157561, 127.04680788717624 37.23298645083699, 127.04793519867977 37.23299075940181, 127.04794058036417 37.232089380000595, 127.0468132822798 37.23208507157561))"
다사605236,8139.92989,6156.377159,4586.151148,2399.68837,6993.667567,7103.852264,5462.644425,7024.584967,2491.028639,1484.702643,8022.459416,6597.377778,6839.481971,7111.046263,1107.427525,6160.107876,6046.179453,3482.496321,5832.767339,6559.376563,4312.964231,6573.197716,6619.28048,6617.056996,6842.814539,7289.370853,6142.621049,7325.215637,6628.073649,7150.433475,5400.231346,"POLYGON ((127.05424228824435 37.31053456843314, 127.05423696650492 37.31143593664008, 127.05536544943574 37.311440182058384, 127.0553707577039 37.31053881371377, 127.05424228824435 37.31053456843314))"
다사587230,7866.760346,5512.076003,4092.505893,2047.116384,7178.468573,6774.806459,5969.241079,7123.204689,3484.413922,1261.040041,7559.658219,6631.510303,7014.790158,6772.237369,1165.859293,6306.271898,6125.538011,4091.420073,6404.839824,6812.464231,4090.214818,6604.568158,6761.596526,6831.69907,6965.397905,6978.267872,6222.104113,7070.119117,6800.20557,6843.023141,5919.252883,"POLYGON ((127.03396325919104 37.30504811646674, 127.03395769645611 37.30594948296597, 127.03508609421291 37.30595392121019, 127.03509164348033 37.305052554567034, 127.03396325919104 37.30504811646674))"
다사629217,6509.829988,5417.731028,4052.583632,3094.817174,4831.212152,5688.828244,3073.35133,4979.510216,1072.35194,3202.795061,6697.383523,4705.767828,4709.269009,5710.229106,3234.883755,4173.605185,4181.150608,1678.776383,3295.262968,4356.72549,3461.732424,4689.455169,4565.85937,4460.660448,4786.966485,5819.845924,4259.40911,5764.457411,4530.568867,5694.855738,3004.598072,"POLYGON ((127.08142054709293 37.29350740218826, 127.08141555289394 37.294408776228664, 127.08254378547392 37.294412760934605, 127.08254876621278 37.293511386764955, 127.08142054709293 37.29350740218826))"
다사600203,4925.031711,2819.507485,1247.240586,1010.168765,4208.055443,3848.875813,3230.031629,4134.376536,2205.28429,2029.923221,4717.414115,3637.014543,4043.845494,3851.022648,2424.98154,3337.817038,3142.403599,1852.692492,3689.117482,3871.661526,1093.718063,3609.918632,3785.17135,3875.973028,3982.228032,4045.833122,3237.802307,4115.705115,3831.361267,3907.752231,3195.267368,"POLYGON ((127.04877765014966 37.28076797510842, 127.04877226896507 37.281669347184945, 127.04990030647056 37.28167364180719, 127.04990567420367 37.28077226959136, 127.04877765014966 37.28076797510842))"
다사630213,6160.219489,5185.023366,3885.970369,3168.33671,4443.814008,5369.343882,2680.60731,4601.352867,1172.578363,3398.384798,6377.918732,4345.126367,4325.452331,5392.107858,3473.334054,3809.060076,3830.095496,1466.54364,2889.012177,3969.14957,3274.25482,4329.819061,4190.282628,4076.377226,4409.290659,5492.851858,3905.15038,5428.091025,4151.112794,5370.744723,2612.045868,"POLYGON ((127.08256868695096 37.2899058887046, 127.08256370709897 37.29080726342695, 127.08369188606358 37.29081123686323, 127.08369685245778 37.289909862011996, 127.08256868695096 37.2899058887046))"
다사607221,6630.875142,4735.291121,3159.655491,1183.052712,5502.087906,5603.493101,4038.208344,5521.620146,1291.685472,966.5316998,6536.662487,5087.427881,5345.706502,5611.844404,1066.980031,4659.035732,4537.86116,2060.416965,4436.592281,5077.371348,2825.786871,5063.007457,5119.891658,5128.431336,5341.922087,5786.16431,4634.658018,5816.797238,5132.801999,5647.408379,3979.387303,"POLYGON ((127.0565786210725 37.297022504413036, 127.05657332981026 37.29792387496894, 127.0577016112062 37.2979280968118, 127.05770688900613 37.29702672611896, 127.0565786210725 37.297022504413036))"
다사604203,4860.097687,2926.299194,1363.11233,1146.45744,3986.922029,3807.123296,2894.897857,3939.886099,1882.956058,2115.294394,4720.024461,3458.545407,3823.366432,3813.023634,2485.177241,3114.881281,2939.701086,1453.158617,3351.286743,3623.988729,1011.061739,3432.098062,3571.50484,3640.36164,3777.94665,3996.459573,3036.846972,4045.309845,3608.626272,3857.464446,2856.014471,"POLYGON ((127.05328974779697 37.2807850885479, 127.05328442041835 37.28168646117955, 127.05441245887606 37.281690712805535, 127.05441777280316 37.280789340035966, 127.05328974779697 37.2807850885479))"
다사600207,5317.562522,3212.502205,1644.293561,619.0876829,4538.459243,4244.601846,3453.921287,4480.329357,2014.608726,1633.324769,5117.328703,3990.6414,4374.531316,4247.264914,2025.997604,3666.228515,3482.625001,1876.064211,3908.598222,4183.581598,1471.522893,3963.825972,4119.824898,4196.531208,4322.595217,4440.549754,3579.148092,4506.661922,4160.427874,4302.230523,3413.375702,"POLYGON ((127.04875612397396 37.28437346258494, 127.0487507418311 37.285274834108414, 127.04987883314847 37.28527912928792, 127.04988420183744 37.284377757625116, 127.04875612397396 37.28437346258494))"
다사604178,2397.442655,1001.405652,1392.126289,3542.909407,2255.951652,1316.133117,2506.600414,2037.515658,3978.693231,4561.823501,2225.429479,1535.794006,2115.342777,1318.765522,4952.859008,1606.769698,1345.368685,2970.274743,2839.799307,2164.515344,1490.13916,1510.728353,1864.727196,2081.968781,1965.095936,1513.763154,1390.902318,1597.331903,1959.915987,1376.199499,2530.53444,"POLYGON ((127.0534228552179 37.25825072783022, 127.05341753376467 37.259152103917636, 127.054545236114 37.259156352096795, 127.05455054413065 37.25825497587156, 127.0534228552179 37.25825072783022))"
다사602172,1896.665639,838.3901811,1904.561221,4113.843689,2285.455562,806.5663249,2937.243435,2007.224444,4610.698192,5135.684661,1613.488854,1583.835239,2174.607034,796.3314071,5532.588676,1847.534041,1614.99168,3593.73428,3211.710701,2325.337174,2101.540384,1565.413588,1964.105777,2213.869874,1994.220844,1013.980707,1624.002064,1159.729812,2070.704301,891.0090746,2971.646287,"POLYGON ((127.0511995630624 37.2528339417608, 127.0511942161643 37.25373531840079, 127.05232183742903 37.25373958722955, 127.05232717089416 37.252838210451046, 127.0511995630624 37.2528339417608))"
다사630174,2779.361252,3570.491001,3589.385136,5022.713205,740.223507,2565.01937,1253.765748,1044.7439,4265.791619,5889.913944,3362.630606,1248.123679,737.5061245,2600.957172,6193.195898,1028.935345,1292.348981,3205.92091,1031.790127,482.8886433,3201.290367,1261.027323,861.5540135,602.9160105,926.5079059,2547.243902,1240.711381,2360.92178,753.4491539,2498.946326,1321.35126,"POLYGON ((127.08276272836751 37.25475216676824, 127.08275775715356 37.25565354687853, 127.08388541170815 37.255657515290835, 127.08389036948768 37.25475613505179, 127.08276272836751 37.25475216676824))"
다사597179,2746.736464,448.7810755,1172.80839,3399.749511,2943.275563,1664.953801,3151.046225,2706.371196,4196.982364,4416.726843,2360.605328,2220.102059,2808.178807,1652.505382,4821.757043,2313.862786,2052.016614,3291.727324,3510.472646,2870.863138,1564.293331,2196.255833,2563.027355,2785.752341,2649.950913,1871.779139,2098.266216,2019.739362,2660.543961,1751.205872,3168.013787,"POLYGON ((127.04552362398562 37.25912206593384, 127.04551820823572 37.26002344090843, 127.04664592235139 37.26002776441023, 127.0466513246642 37.25912638929537, 127.04552362398562 37.25912206593384))"
다사618204,4989.361172,3714.213581,2386.552156,2162.337965,3573.131876,4082.644675,2015.464544,3641.893059,1106.398655,2800.312204,5083.307876,3270.410496,3425.644712,4100.485174,3042.784122,2781.106597,2717.026127,50.54248825,2411.488513,3123.41114,1774.127688,3249.39089,3226.040613,3192.614288,3452.975834,4232.168507,2807.638859,4205.762166,3220.485611,4100.592938,1955.46946,"POLYGON ((127.06907698013548 37.28174500577436, 127.06907184085031 37.28264638016685, 127.07019989601768 37.2826504814381, 127.07020502185054 37.28174910691257, 127.06907698013548 37.28174500577436))"
다사620182,2903.033841,2651.16799,2344.545268,3780.431781,1389.733652,2203.923168,877.3445153,1432.193625,3309.875072,4687.628824,3191.399344,1091.582199,1233.363543,2232.49226,5013.797712,573.296938,577.4631876,2197.134386,1191.239665,986.2758862,1922.160291,1074.588639,1017.859547,1019.539666,1244.2467,2292.114234,647.1095352,2196.668403,1021.477199,2184.376847,913.3719131,"POLYGON ((127.07144547860818 37.26192291985981, 127.07144037123187 37.262824297558026, 127.07256813104289 37.262828374419534, 127.07257322498008 37.26192699658905, 127.07144547860818 37.26192291985981))"
다사615167,1323.11304,2231.122877,2901.594329,4890.750815,982.5173579,923.1129431,2308.599559,666.2469432,4819.299083,5880.939419,1735.238649,515.010934,925.0920455,959.4413295,6247.720252,1052.07516,1013.867096,3709.097682,2396.7959,1215.284091,2807.776293,523.7338438,828.4360949,1074.725394,731.7404805,891.3389158,935.2506212,712.8217303,926.7083206,848.7847062,2366.633979,"POLYGON ((127.0658843411131 37.24838170303491, 127.06587916999526 37.24928308213919, 127.06700672714024 37.24928721070011, 127.06701188482799 37.24838583146187, 127.0658843411131 37.24838170303491))"
다사629175,2779.918515,3467.961539,3454.59199,4882.006282,750.0419757,2509.791839,1139.441596,1033.570509,4142.99049,5751.392544,3335.192297,1178.070023,715.9813887,2545.411986,6056.147716,912.4196176,1175.155109,3077.178527,956.6657319,405.6623641,3061.561171,1188.469748,797.3195455,540.6324956,894.7177364,2502.851653,1129.356121,2323.668607,691.7696713,2447.680149,1207.750707,"POLYGON ((127.08163010282026 37.25564956772707, 127.08162511794993 37.25655094757011, 127.08275278571827 37.256554926850676, 127.08275775715356 37.25565354687853, 127.08163010282026 37.25564956772707))"
다사605210,5545.97497,3622.883797,2050.13467,730.063798,4556.313776,4503.262595,3278.152606,4539.361716,1438.116476,1510.188829,5424.743409,4077.43845,4395.043682,4510.220639,1844.566061,3691.668598,3540.944383,1481.275306,3716.843145,4162.500894,1713.178966,4051.808297,4153.599632,4195.019386,4368.463476,4689.842727,3638.619106,4730.783388,4179.749024,4550.853097,3228.968849,"POLYGON ((127.05438057034532 37.287098946519805, 127.05437525476205 37.28800031832165, 127.0555033876338 37.28800456016158, 127.05550868976133 37.287103188222154, 127.05438057034532 37.287098946519805))"
다사631183,3522.643125,3745.977827,3367.389226,4434.442801,1547.228502,3082.615498,471.8063922,1789.226495,3442.949216,5225.65358,3994.951461,1762.683093,1473.332504,3115.921878,5498.240192,1292.803123,1493.383999,2437.333505,136.9443736,1104.169844,2860.449957,1762.056803,1448.562268,1240.931613,1618.317446,3118.149046,1502.178415,2968.47181,1366.497539,3038.239988,522.1857541,"POLYGON ((127.08384574152599 37.262868552230536, 127.08384078175983 37.2637699312264, 127.08496855747211 37.2637738900554, 127.08497350379844 37.26287251093108, 127.08384574152599 37.262868552230536))"
다사609173,1824.940955,1486.343565,2069.67927,4137.471772,1616.88747,855.4050282,2291.11703,1365.923366,4311.750917,5145.020339,1862.682804,898.1357569,1493.074713,875.5498504,5524.736492,1144.930578,924.1554311,3234.995653,2531.705699,1620.614398,2047.971918,876.9913466,1268.131842,1512.905156,1322.593851,1005.27108,923.239691,1011.046274,1373.003696,871.8161608,2332.017564,"POLYGON ((127.0590875699821 37.2537649746983, 127.0590823168811 37.254666352162346, 127.06020995322878 37.254670545959186, 127.06021519289618 37.25376916835906, 127.0590875699821 37.2537649746983))"
다사606196,4142.172846,2369.017822,943.8344927,1862.002938,3289.808384,3101.634177,2371.910104,3226.871885,2277.153738,2843.335727,4037.173818,2738.373867,3125.670088,3109.447616,3212.840157,2418.373013,2229.715535,1479.676045,2830.963111,2949.356021,360.4242648,2711.670901,2868.950065,2954.480492,3069.889484,3286.612541,2326.051132,3326.973928,2912.401646,3147.666487,2344.90708,"POLYGON ((127.05558289476888 37.2744839665548, 127.05557759594473 37.275385340429565, 127.05670554072677 37.275389569596946, 127.05671082610357 37.274488195584986, 127.05558289476888 37.2744839665548))"
다사631177,3062.758752,3671.34961,3552.387715,4860.281335,1030.233031,2774.995204,990.0469222,1316.508291,4007.885485,5699.913256,3614.184102,1436.426525,998.6183841,2810.324372,5991.389546,1106.035415,1360.70507,2968.530034,720.9155877,672.7491575,3119.410599,1444.48052,1064.174278,812.7964958,1175.246121,2774.987961,1329.819969,2599.547124,961.6944944,2715.730501,1054.927265,"POLYGON ((127.08387549548698 37.25746027535454, 127.0838705370453 37.25836165517919, 127.08499823212755 37.25836561323761, 127.08500317713295 37.25746423328452, 127.08387549548698 37.25746027535454))"
다사589241,8875.774259,6585.093667,5119.742535,2956.36627,8045.258385,7791.055648,6698.916572,8019.059966,3927.367945,1981.548253,8609.955135,7544.278602,7883.542683,7790.808098,1666.748398,7178.443937,7018.468977,4740.639471,7111.484001,7651.519589,5046.061708,7517.978928,7639.560393,7684.889635,7851.8928,7991.500466,7116.029757,8069.955923,7668.177461,7854.470583,6643.014409,"POLYGON ((127.03615912066094 37.31497200895526, 127.03615358214944 37.31587337422034, 127.03728212858209 37.31587779252357, 127.03728765361947 37.314976427115226, 127.03615912066094 37.31497200895526))"
다사615181,2671.308553,2142.014229,1936.739707,3605.92883,1547.029801,1837.20682,1371.362527,1479.27319,3423.857246,4562.224154,2844.319354,1009.613719,1382.968893,1861.454652,4912.416864,686.2720016,479.8145757,2318.574481,1701.301439,1258.713651,1609.052972,984.4237437,1121.920305,1235.064344,1319.936997,1957.520039,576.4997906,1902.606326,1173.273968,1835.520873,1399.722144,"POLYGON ((127.06581192451232 37.26100099792122, 127.06580675017088 37.261902375091054, 127.06693449540006 37.2619065055278, 127.06693965630302 37.26100512822396, 127.06581192451232 37.26100099792122))"
다사588228,7646.297129,5300.958713,3872.883592,1825.322503,6955.679495,6554.825922,5754.953373,6899.736632,3311.05201,1074.318804,7344.189428,6407.864336,6791.964072,6552.480835,1034.458206,6083.451233,5902.208546,3887.800706,6192.142735,6590.774467,3866.631026,6380.918261,6538.54372,6609.430956,6742.118472,6758.043339,5998.744243,6848.834069,6577.434651,6622.617787,5705.495311,"POLYGON ((127.03510274127405 37.30324982086571, 127.03509719250071 37.304151187785536, 127.03622556357011 37.30415561498422, 127.03623109887715 37.30325424792081, 127.03510274127405 37.30324982086571))"
다사628211,5907.17226,4902.177641,3607.553679,2974.717063,4224.640794,5101.689571,2470.367515,4371.092131,1036.867871,3276.806244,6110.479009,4099.216538,4101.689027,5123.958659,3382.774186,3566.098638,3577.433267,1185.975022,2709.392265,3750.339105,2993.678156,4083.159902,3957.353269,3853.235165,4178.526657,5228.198105,3654.606608,5167.677241,3922.289015,5104.877149,2401.561951,"POLYGON ((127.08032236946946 37.288095160491004, 127.08031736314766 37.28899653523092, 127.08144551475333 37.28900052991351, 127.08145050761856 37.28809915504403, 127.08032236946946 37.288095160491004))"
다사615187,3262.633099,2371.1035,1717.89997,3086.266838,2050.902809,2378.573611,1266.259042,2033.900535,2827.352974,4014.063681,3386.417689,1594.808981,1888.501609,2399.254688,4352.713007,1182.94595,1043.678963,1727.594525,1695.237233,1682.654368,1233.236193,1570.915542,1644.66912,1698.535514,1860.200737,2516.851864,1140.542404,2480.817173,1673.139774,2388.558248,1264.672704,"POLYGON ((127.06578087500847 37.26640925886743, 127.06577569928487 37.26731063520814, 127.06690352515744 37.267314766449005, 127.06690868743898 37.26641338997426, 127.06578087500847 37.26640925886743))"
다사608240,8527.290693,6606.357346,5031.893033,2872.976385,7304.407218,7505.997963,5719.237702,7352.518945,2706.381055,1982.203282,8439.408828,6941.557191,7153.577349,7514.630703,1607.612624,6486.94588,6387.319478,3759.860762,6067.710496,6859.875723,4727.849927,6918.121341,6942.163625,6925.112529,7167.572079,7687.591868,6482.689936,7714.344907,6944.82292,7548.954831,5654.771725,"POLYGON ((127.05760657061843 37.314152745640236, 127.05760128835236 37.31505411370603, 127.0587298258817 37.31505832738905, 127.05873509467406 37.31415695918662, 127.05760657061843 37.314152745640236))"
다사625213,6015.861138,4854.431557,3488.657244,2668.145667,4411.435492,5165.02385,2683.197175,4536.899487,685.7022965,2924.844598,6172.122647,4232.150247,4280.862425,5185.25852,3023.679262,3708.795029,3695.775119,1117.94548,2961.000929,3939.896653,2895.903885,4214.33884,4119.631433,4034.67099,4344.130347,5302.434667,3778.14831,5256.456979,4092.825451,5175.042473,2614.76202,"POLYGON ((127.07692786275415 37.289885860881924, 127.07692281561337 37.29078723495467, 127.07805099346352 37.29079126215456, 127.07805602714654 37.289889887951205, 127.07692786275415 37.289885860881924))"
